"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Presidente Vargas","Presidente Vargas","-3.4069","-44.0239","Brazil","BR","BRA","Maranhão","minor","10483","1076559761"
"Alfredo Wagner","Alfredo Wagner","-27.7000","-49.3339","Brazil","BR","BRA","Santa Catarina","minor","10481","1076900452"
"Saúde","Saude","-10.9408","-40.4178","Brazil","BR","BRA","Bahia","minor","10478","1076626668"
"Itaipé","Itaipe","-17.4019","-41.6689","Brazil","BR","BRA","Minas Gerais","minor","10463","1076171183"
"Floresta","Floresta","-23.5989","-52.0808","Brazil","BR","BRA","Paraná","minor","10458","1076770521"
"Macajuba","Macajuba","-12.1358","-40.3600","Brazil","BR","BRA","Bahia","minor","10454","1076763287"
"Catanduvas","Catanduvas","-25.2028","-53.1569","Brazil","BR","BRA","Paraná","minor","10446","1076928587"
"Fervedouro","Fervedouro","-20.7258","-42.2789","Brazil","BR","BRA","Minas Gerais","minor","10445","1076636740"
"Catunda","Catunda","-4.6478","-40.2008","Brazil","BR","BRA","Ceará","minor","10444","1076914207"
"Muquém de São Francisco","Muquem de Sao Francisco","-12.0650","-43.5489","Brazil","BR","BRA","Bahia","minor","10443","1076874616"
"Santa Teresinha","Santa Teresinha","-12.7719","-39.5228","Brazil","BR","BRA","Bahia","minor","10441","1076693294"
"São Sebastião da Grama","Sao Sebastiao da Grama","-21.7108","-46.8208","Brazil","BR","BRA","São Paulo","minor","10441","1076446818"
"Nova Europa","Nova Europa","-21.7783","-48.5608","Brazil","BR","BRA","São Paulo","minor","10439","1076407128"
"Ibiassucê","Ibiassuce","-14.2589","-42.2569","Brazil","BR","BRA","Bahia","minor","10429","1076462026"
"Firminópolis","Firminopolis","-16.5819","-50.3050","Brazil","BR","BRA","Goiás","minor","10419","1076315971"
"Roca Sales","Roca Sales","-29.2839","-51.8678","Brazil","BR","BRA","Rio Grande do Sul","minor","10418","1076512734"
"Dona Inês","Dona Ines","-6.6136","-35.6267","Brazil","BR","BRA","Paraíba","minor","10413","1076268862"
"Uraí","Urai","-23.1978","-50.7958","Brazil","BR","BRA","Paraná","minor","10406","1076009202"
"Planalto","Planalto","-27.3289","-53.0589","Brazil","BR","BRA","Rio Grande do Sul","minor","10406","1076020835"
"Terra Alta","Terra Alta","-1.0378","-47.9078","Brazil","BR","BRA","Pará","minor","10400","1076764322"
"Uchoa","Uchoa","-20.9528","-49.1750","Brazil","BR","BRA","São Paulo","minor","10394","1076170916"
"Coronel Freitas","Coronel Freitas","-26.9089","-52.7028","Brazil","BR","BRA","Santa Catarina","minor","10388","1076871114"
"Constantina","Constantina","-27.7350","-52.9919","Brazil","BR","BRA","Rio Grande do Sul","minor","10385","1076797268"
"Senhora dos Remédios","Senhora dos Remedios","-21.0278","-43.5828","Brazil","BR","BRA","Minas Gerais","minor","10384","1076268032"
"Caém","Caem","-11.1000","-40.4333","Brazil","BR","BRA","Bahia","minor","10384","1076157076"
"Paramoti","Paramoti","-4.0969","-39.2389","Brazil","BR","BRA","Ceará","minor","10384","1076701260"
"Capitólio","Capitolio","-20.6150","-46.0500","Brazil","BR","BRA","Minas Gerais","minor","10380","1076592290"
"Belém de Maria","Belem de Maria","-8.6139","-35.8089","Brazil","BR","BRA","Pernambuco","minor","10378","1076406232"
"Cristina","Cristina","-22.2119","-45.2639","Brazil","BR","BRA","Minas Gerais","minor","10374","1076697532"
"Mercês","Merces","-21.1939","-43.3408","Brazil","BR","BRA","Minas Gerais","minor","10373","1076984501"
"Conceição da Aparecida","Conceicao da Aparecida","-21.0939","-46.2039","Brazil","BR","BRA","Minas Gerais","minor","10371","1076238333"
"Sarapuí","Sarapui","-23.6408","-47.8250","Brazil","BR","BRA","São Paulo","minor","10369","1076402812"
"Nova Olinda","Nova Olinda","-7.6319","-48.4228","Brazil","BR","BRA","Tocantins","minor","10367","1076539934"
"Itabirinha de Mantena","Itabirinha de Mantena","-18.5658","-41.2328","Brazil","BR","BRA","Minas Gerais","minor","10362","1076325783"
"Jaguaribara","Jaguaribara","-5.6578","-38.6200","Brazil","BR","BRA","Ceará","minor","10356","1076747362"
"São Bento do Sapucaí","Sao Bento do Sapucai","-22.6889","-45.7308","Brazil","BR","BRA","São Paulo","minor","10355","1076414119"
"Irupi","Irupi","-20.3450","-41.6408","Brazil","BR","BRA","Espírito Santo","minor","10354","1076291312"
"Rio do Fogo","Rio do Fogo","-5.2728","-35.3828","Brazil","BR","BRA","Rio Grande do Norte","minor","10351","1076926455"
"Dário Meira","Dario Meira","-14.4358","-39.9078","Brazil","BR","BRA","Bahia","minor","10347","1076782053"
"Santa Maria de Itabira","Santa Maria de Itabira","-19.4489","-43.1128","Brazil","BR","BRA","Minas Gerais","minor","10346","1076857591"
"Itapé","Itape","-14.8978","-39.4208","Brazil","BR","BRA","Bahia","minor","10341","1076267956"
"Palmeiras","Palmeiras","-12.5289","-41.5589","Brazil","BR","BRA","Bahia","minor","10339","1076798897"
"São Luís do Paraitinga","Sao Luis do Paraitinga","-23.2219","-45.3100","Brazil","BR","BRA","São Paulo","minor","10337","1076106138"
"São Miguel das Matas","Sao Miguel das Matas","-13.0478","-39.4558","Brazil","BR","BRA","Bahia","minor","10334","1076012049"
"Matina","Matina","-13.9089","-42.8489","Brazil","BR","BRA","Bahia","minor","10330","1076781107"
"Santo Antônio do Jacinto","Santo Antonio do Jacinto","-16.5339","-40.1758","Brazil","BR","BRA","Minas Gerais","minor","10327","1076580986"
"São Domingos","Sao Domingos","-10.7908","-37.5678","Brazil","BR","BRA","Sergipe","minor","10327","1076641511"
"Alvorada do Sul","Alvorada do Sul","-22.7800","-51.2308","Brazil","BR","BRA","Paraná","minor","10326","1076000190"
"Ananás","Ananas","-6.3658","-48.0728","Brazil","BR","BRA","Tocantins","minor","10325","1076131174"
"Pintadas","Pintadas","-11.8128","-39.9089","Brazil","BR","BRA","Bahia","minor","10325","1076824576"
"Inhangapi","Inhangapi","-1.4300","-47.9169","Brazil","BR","BRA","Pará","minor","10325","1076688647"
"Itaueira","Itaueira","-7.6028","-43.0258","Brazil","BR","BRA","Piauí","minor","10323","1076966094"
"Àrvorezinha","Arvorezinha","-28.8719","-52.1750","Brazil","BR","BRA","Rio Grande do Sul","minor","10322","1076700097"
"Caracol","Caracol","-9.2789","-43.3300","Brazil","BR","BRA","Piauí","minor","10318","1076578304"
"São Romão","Sao Romao","-16.3689","-45.0689","Brazil","BR","BRA","Minas Gerais","minor","10315","1076057326"
"Virginópolis","Virginopolis","-18.8228","-42.7039","Brazil","BR","BRA","Minas Gerais","minor","10314","1076474874"
"General Salgado","General Salgado","-20.6478","-50.3608","Brazil","BR","BRA","São Paulo","minor","10312","1076323931"
"Riolândia","Riolandia","-19.9900","-49.6808","Brazil","BR","BRA","São Paulo","minor","10309","1076627058"
"Rodelas","Rodelas","-8.8508","-38.7558","Brazil","BR","BRA","Bahia","minor","10308","1076961333"
"Buriti do Tocantins","Buriti do Tocantins","-5.3158","-48.2289","Brazil","BR","BRA","Tocantins","minor","10307","1076608745"
"Maurilândia","Maurilandia","-17.9708","-50.3389","Brazil","BR","BRA","Goiás","minor","10304","1076850976"
"Jordânia","Jordania","-15.9000","-40.1778","Brazil","BR","BRA","Minas Gerais","minor","10304","1076746673"
"Trajano de Morais","Trajano de Morais","-22.0628","-42.0658","Brazil","BR","BRA","Rio de Janeiro","minor","10302","1076642739"
"Santa Inês","Santa Ines","-13.2938","-39.8655","Brazil","BR","BRA","Bahia","minor","10300","1076978207"
"Rubim","Rubim","-16.3750","-40.5378","Brazil","BR","BRA","Minas Gerais","minor","10298","1076786475"
"Bonfinópolis","Bonfinopolis","-16.6178","-48.9628","Brazil","BR","BRA","Goiás","minor","10296","1076282296"
"Ouroeste","Ouroeste","-20.0008","-50.3719","Brazil","BR","BRA","São Paulo","minor","10294","1076000763"
"Seridó","Serido","-6.9339","-36.4019","Brazil","BR","BRA","Paraíba","","10291","1076297099"
"Guimarães","Guimaraes","-2.1328","-44.6008","Brazil","BR","BRA","Maranhão","minor","10290","1076683401"
"Arraias","Arraias","-12.9308","-46.9378","Brazil","BR","BRA","Tocantins","minor","10287","1076635792"
"São Geraldo","Sao Geraldo","-20.9228","-42.8339","Brazil","BR","BRA","Minas Gerais","minor","10282","1076340337"
"São Carlos","Sao Carlos","-27.0778","-53.0039","Brazil","BR","BRA","Santa Catarina","minor","10282","1076654871"
"Itapitanga","Itapitanga","-14.4228","-39.5650","Brazil","BR","BRA","Bahia","minor","10279","1076215171"
"Potiraguá","Potiragua","-15.5950","-39.8769","Brazil","BR","BRA","Bahia","minor","10274","1076725236"
"Guadalupe","Guadalupe","-6.7869","-43.5689","Brazil","BR","BRA","Piauí","minor","10270","1076819402"
"Saudade","Saudade","-26.9239","-53.0028","Brazil","BR","BRA","Santa Catarina","minor","10265","1076589237"
"Tenente Ananias Gomes","Tenente Ananias Gomes","-6.4650","-38.1800","Brazil","BR","BRA","Rio Grande do Norte","minor","10262","1076908562"
"Axixá do Tocantins","Axixa do Tocantins","-5.6169","-47.7689","Brazil","BR","BRA","Tocantins","minor","10262","1076964042"
"Nazária","Nazaria","-5.3608","-42.8083","Brazil","BR","BRA","Piauí","minor","10262","1076238832"
"Rio Acima","Rio Acima","-20.0878","-43.7889","Brazil","BR","BRA","Minas Gerais","minor","10261","1076873685"
"Fronteiras","Fronteiras","-7.0878","-40.6158","Brazil","BR","BRA","Piauí","minor","10259","1076000188"
"Maxaranguape","Maxaranguape","-5.5158","-35.2619","Brazil","BR","BRA","Rio Grande do Norte","minor","10255","1076459990"
"Bonito de Santa Fé","Bonito de Santa Fe","-7.3128","-38.5150","Brazil","BR","BRA","Paraíba","minor","10252","1076000831"
"Jaqueira","Jaqueira","-8.7269","-35.7928","Brazil","BR","BRA","Pernambuco","minor","10247","1076486587"
"São Tiago","Sao Tiago","-20.9128","-44.5089","Brazil","BR","BRA","Minas Gerais","minor","10245","1076477896"
"Santa Teresinha (2)","Santa Teresinha (2)","-7.3778","-37.4800","Brazil","BR","BRA","Pernambuco","minor","10244","1076032164"
"Catarina","Catarina","-6.1308","-39.8778","Brazil","BR","BRA","Ceará","minor","10243","1076764846"
"Palmácia","Palmacia","-4.1500","-38.8458","Brazil","BR","BRA","Ceará","minor","10242","1076617184"
"Angelim","Angelim","-8.8833","-36.2833","Brazil","BR","BRA","Pernambuco","minor","10241","1076806495"
"Vila Muriqui","Vila Muriqui","-22.9228","-43.9456","Brazil","BR","BRA","Rio de Janeiro","","10241","1076586830"
"Sucupira do Norte","Sucupira do Norte","-6.4769","-44.1919","Brazil","BR","BRA","Maranhão","minor","10238","1076904924"
"Agudos do Sul","Agudos do Sul","-25.9928","-49.3350","Brazil","BR","BRA","Paraná","minor","10233","1076267652"
"Santa Maria Madalena","Santa Maria Madalena","-21.9550","-42.0078","Brazil","BR","BRA","Rio de Janeiro","minor","10232","1076086905"
"Igarapé Grande","Igarape Grande","-4.5850","-44.8528","Brazil","BR","BRA","Maranhão","minor","10231","1076258716"
"Duque Bacelar","Duque Bacelar","-4.1558","-42.9439","Brazil","BR","BRA","Maranhão","minor","10223","1076190731"
"São Miguel de Touros","Sao Miguel de Touros","-5.1250","-35.6389","Brazil","BR","BRA","Rio Grande do Norte","minor","10221","1076965205"
"Campo Redondo","Campo Redondo","-6.2428","-36.1828","Brazil","BR","BRA","Rio Grande do Norte","minor","10215","1076821934"
"Divisópolis","Divisopolis","-15.7258","-41.0000","Brazil","BR","BRA","Minas Gerais","minor","10213","1076864347"
"Pântano Grande","Pantano Grande","-30.1908","-52.3739","Brazil","BR","BRA","Rio Grande do Sul","minor","10212","1076467088"
"Cedral","Cedral","-2.0000","-44.5358","Brazil","BR","BRA","Maranhão","minor","10208","1076943907"
"Varre-Sai","Varre-Sai","-20.9308","-41.8689","Brazil","BR","BRA","Rio de Janeiro","minor","10207","1076621254"
"Centralina","Centralina","-18.5839","-49.1989","Brazil","BR","BRA","Minas Gerais","minor","10207","1076688673"
"Pôrto Esperidião","Porto Esperidiao","-15.8528","-58.4600","Brazil","BR","BRA","Mato Grosso","minor","10204","1076867575"
"Cortês","Cortes","-8.4700","-35.5436","Brazil","BR","BRA","Pernambuco","minor","10198","1076047462"
"Florânia","Florania","-6.1269","-36.8178","Brazil","BR","BRA","Rio Grande do Norte","minor","10196","1076075803"
"Irani","Irani","-27.0250","-51.9019","Brazil","BR","BRA","Santa Catarina","minor","10195","1076680250"
"Arataca","Arataca","-15.2628","-39.4139","Brazil","BR","BRA","Bahia","minor","10191","1076983532"
"Pescaria Brava","Pescaria Brava","-28.3833","-48.8833","Brazil","BR","BRA","Santa Catarina","minor","10190","1076082344"
"São José do Jacuípe","Sao Jose do Jacuipe","-11.5048","-40.0225","Brazil","BR","BRA","Bahia","","10187","1076174569"
"São José do Jacuípe","Sao Jose do Jacuipe","-11.4119","-39.8669","Brazil","BR","BRA","Bahia","minor","10187","1076002540"
"Mirante","Mirante","-14.2419","-40.7728","Brazil","BR","BRA","Bahia","minor","10187","1076774465"
"Gudofredo Viana","Gudofredo Viana","-1.4028","-45.7800","Brazil","BR","BRA","Maranhão","minor","10186","1076813399"
"Carmo do Rio Verde","Carmo do Rio Verde","-15.3536","-49.7075","Brazil","BR","BRA","Goiás","minor","10186","1076166085"
"Vera Cruz","Vera Cruz","-22.2200","-49.8189","Brazil","BR","BRA","São Paulo","minor","10176","1076644611"
"Bela Vista de Minas","Bela Vista de Minas","-19.8300","-43.0908","Brazil","BR","BRA","Minas Gerais","minor","10167","1076180977"
"Itapiranga","Itapiranga","-2.7489","-58.0219","Brazil","BR","BRA","Amazonas","minor","10162","1076151617"
"Serra Caiada","Serra Caiada","-6.1058","-35.7128","Brazil","BR","BRA","Rio Grande do Norte","minor","10125","1076713679"
"Cajapió","Cajapio","-2.9667","-44.8000","Brazil","BR","BRA","Rio Grande do Norte","","10121","1076410776"
"Parnaguá","Parnagua","-10.2269","-44.6389","Brazil","BR","BRA","Piauí","minor","10103","1076238143"
"Primeiro de Maio","Primeiro de Maio","-22.8508","-51.0278","Brazil","BR","BRA","Paraná","minor","10082","1076129700"
"São Sebastião do Maranhão","Sao Sebastiao do Maranhao","-18.0839","-42.5708","Brazil","BR","BRA","Minas Gerais","minor","10079","1076095024"
"Umarizal","Umarizal","-5.9908","-37.8139","Brazil","BR","BRA","Rio Grande do Norte","minor","10078","1076582699"
"Porangaba","Porangaba","-23.1758","-48.1250","Brazil","BR","BRA","São Paulo","minor","10067","1076548805"
"Mondaí","Mondai","-27.1028","-53.4019","Brazil","BR","BRA","Santa Catarina","minor","10066","1076954826"
"Abaiara","Abaiara","-7.3589","-39.0458","Brazil","BR","BRA","Ceará","minor","10038","1076855645"
"Loreto","Loreto","-7.0839","-45.1408","Brazil","BR","BRA","Maranhão","minor","10024","1076606778"
"Dumont","Dumont","-21.2364","-47.9733","Brazil","BR","BRA","São Paulo","minor","10023","1076221690"
"Juripiranga","Juripiranga","-7.3728","-35.2378","Brazil","BR","BRA","Paraíba","minor","10012","1076780471"
"Dores de Campos","Dores de Campos","-21.1089","-44.0228","Brazil","BR","BRA","Minas Gerais","minor","10007","1076670451"
"São Tomé","Sao Tome","-5.9728","-36.0750","Brazil","BR","BRA","Rio Grande do Norte","minor","9972","1076775707"
"Bananal","Bananal","-22.6839","-44.3228","Brazil","BR","BRA","São Paulo","minor","9969","1076455705"
"Anamã","Anama","-3.5800","-61.4039","Brazil","BR","BRA","Amazonas","minor","9962","1076345871"
"Arauá","Araua","-11.2622","-37.6197","Brazil","BR","BRA","Sergipe","minor","9947","1076564107"
"Caraíbas","Caraibas","-14.6000","-41.3350","Brazil","BR","BRA","Bahia","minor","9940","1076820900"
"Pôrto Xavier","Porto Xavier","-27.9058","-55.1378","Brazil","BR","BRA","Rio Grande do Sul","minor","9938","1076184163"
"Ipupiara","Ipupiara","-11.8200","-42.6139","Brazil","BR","BRA","Bahia","minor","9935","1076106474"
"Santa Maria","Santa Maria","-24.9333","-51.8500","Brazil","BR","BRA","Paraná","minor","9934","1076001115"
"Mulungu","Mulungu","-7.0244","-35.4619","Brazil","BR","BRA","Paraíba","minor","9932","1076888806"
"Beneditinos","Beneditinos","-5.4550","-42.3600","Brazil","BR","BRA","Piauí","minor","9929","1076594743"
"Grossos","Grossos","-4.9800","-37.1550","Brazil","BR","BRA","Rio Grande do Norte","minor","9924","1076598247"
"Setubinha","Setubinha","-17.6000","-42.1589","Brazil","BR","BRA","Minas Gerais","minor","9917","1076403367"
"Varzedo","Varzedo","-12.9708","-39.3939","Brazil","BR","BRA","Bahia","minor","9913","1076982829"
"Manduri","Manduri","-23.0033","-49.3219","Brazil","BR","BRA","São Paulo","minor","9910","1076633866"
"Itapeva","Itapeva","-22.7678","-46.2208","Brazil","BR","BRA","Minas Gerais","minor","9881","1076658092"
"Terra de Areia","Terra de Areia","-29.5850","-50.0708","Brazil","BR","BRA","Rio Grande do Sul","minor","9878","1076030490"
"Lajes","Lajes","-5.7000","-36.2450","Brazil","BR","BRA","Rio Grande do Norte","minor","9866","1076524454"
"Nhandeara","Nhandeara","-20.6939","-50.0378","Brazil","BR","BRA","São Paulo","minor","9852","1076817297"
"Juru","Juru","-7.5369","-37.8186","Brazil","BR","BRA","Paraíba","minor","9849","1076841131"
"Mariluz","Mariluz","-24.0019","-53.1458","Brazil","BR","BRA","Paraná","minor","9847","1076480986"
"Aramari","Aramari","-12.0819","-38.4989","Brazil","BR","BRA","Bahia","minor","9833","1076419500"
"Berilo","Berilo","-16.9519","-42.4658","Brazil","BR","BRA","Minas Gerais","minor","9826","1076515004"
"Guia Lopes da Laguna","Guia Lopes da Laguna","-21.4578","-56.1142","Brazil","BR","BRA","Mato Grosso do Sul","minor","9824","1076661198"
"Apiúna","Apiuna","-27.0358","-49.3900","Brazil","BR","BRA","Santa Catarina","minor","9811","1076920853"
"Santa Rosa","Santa Rosa","-29.1333","-49.7167","Brazil","BR","BRA","Santa Catarina","","9792","1076647733"
"Ronda Alta","Ronda Alta","-27.7669","-52.8019","Brazil","BR","BRA","Rio Grande do Sul","minor","9777","1076110124"
"Quilombo","Quilombo","-26.7258","-52.7208","Brazil","BR","BRA","Santa Catarina","minor","9773","1076105632"
"Barracão","Barracao","-26.2539","-53.6328","Brazil","BR","BRA","Paraná","minor","9759","1076190818"
"Guaraciaba","Guaraciaba","-20.5708","-43.0078","Brazil","BR","BRA","Minas Gerais","minor","9753","1076680963"
"Ribeirão do Largo","Ribeirao do Largo","-15.4589","-40.7389","Brazil","BR","BRA","Bahia","minor","9740","1076696534"
"Redentora","Redentora","-27.6639","-53.6378","Brazil","BR","BRA","Rio Grande do Sul","minor","9738","1076814918"
"Bom Jesus da Serra","Bom Jesus da Serra","-14.3719","-40.5039","Brazil","BR","BRA","Bahia","minor","9730","1076590196"
"Alto Piquiri","Alto Piquiri","-24.0278","-53.4408","Brazil","BR","BRA","Paraná","minor","9727","1076224592"
"Nova Floresta","Nova Floresta","-6.4550","-36.2028","Brazil","BR","BRA","Paraíba","minor","9724","1076323638"
"Primavera","Primavera","-0.9428","-47.1158","Brazil","BR","BRA","Pará","minor","9718","1076377239"
"Carnaubais","Carnaubais","-5.3408","-36.8328","Brazil","BR","BRA","Rio Grande do Norte","minor","9714","1076068941"
"Vitorino","Vitorino","-26.2769","-52.7839","Brazil","BR","BRA","Paraná","minor","9706","1076734770"
